0
"Flims Laax Falera
Laax - Graubünden
Schneehöhe
60 cm
0 cm im Ort
Tageskarten (dynamisch)
Erwachsene: ab CHF 55.-
Kinder: ab CHF 19.-"
"Wengen – Jungfrau Ski Region
Wengen - Bern Region
82.3/205.5 km
Pisten, gut
Tageskarten
Erwachsene: CHF 75.-
Kinder: CHF 38.-"
"Zinal-Grimentz /Anniviers
Zinal - Wallis
Schneehöhe
97 cm
15 cm im Ort
Tageskarten
Erwachsene: CHF 68.-
Kinder: CHF 41.-"
"Lenk im Simmental
Lenk i.S. - Bern Region
80.1/124.8 km
Pisten, gut
Tageskarten
Erwachsene: CHF 70.-
Kinder: CHF 29.-"
"Mürren – Jungfrau Ski Region
Mürren - Bern Region
79.9/205.5 km
Pisten, gut
Tageskarten
Erwachsene: CHF 75.-
Kinder: CHF 38.-"
"Saas-Fee
Saas-Fee - Wallis
75.3/100.0 km
Pisten, gut
Tageskarten
Erwachsene: CHF 75.-
Kinder: CHF 37.-"
"Sedrun-Oberalp-Andermatt
Sedrun - Graubünden
Schneehöhe
90 cm
9 cm im Ort
Tageskarten
Erwachsene: CHF 89.-
Kinder: CHF 45.-"
"Andermatt-Oberalp-Sedrun
Andermatt - Luzern - Vierwaldstättersee
72.7/103.4 km
Pisten, gut
Tageskarten
Erwachsene: CHF 89.-
Kinder: CHF 45.-"
"Nendaz - 4 Vallées
Nendaz - Wallis
Schneehöhe
40 cm
5 cm im Ort
Tageskarten
Erwachsene: CHF 66.-
Kinder: CHF 33.-"
"Sils/Engadin
Sils i.E. - Graubünden
60.5/120.0 km
Pisten, gut
Tageskarten (dynamisch)
Erwachsene: ab CHF 45.-
Kinder: ab CHF 15.-"
"Silvaplana Corvatsch
Silvaplana - Graubünden
60.5/120.0 km
Pisten, gut
Tageskarten (dynamisch)
Erwachsene: ab CHF 45.-
Kinder: ab CHF 15.-"
"Crans - Montana
Crans-Montana - Wallis
Schneehöhe
35 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 89.-
Kinder: CHF 50.-"
"Davos Klosters Parsenn
Davos - Graubünden
Schneehöhe
77 cm
13 cm im Ort
Tageskarten
Erwachsene: CHF 77.-
Kinder: CHF 31.-"
"Engelberg - Titlis
Engelberg - Luzern - Vierwaldstättersee
49.0/73.0 km
Pisten, fahrbar-gut
Tageskarten (dynamisch)
-"
"Adelboden
Adelboden - Bern Region
Schneehöhe
25 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 70.-
Kinder: CHF 29.-"
"La Tzoumaz - Savoleyres
Verbier - Wallis
Schneehöhe
70 cm
0 cm im Ort
Tageskarten (dynamisch)
Erwachsene: ab CHF 71.-
Kinder: ab CHF 35.-"
"St-Luc / Chandolin
St-Luc - Wallis
Wetterprognose heute
4°
wechselhaft, Schneefall
Detaillierte Prognose
Schneehöhe
30 cm
5 cm im Ort
Tageskarten
Erwachsene: CHF 61.-
Kinder: CHF 37.-"
"Les Diablerets
Villars-sur-Ollon - Genferseegebiet
Wetterprognose heute
8°
wechselhaft, Regenschauer
Detaillierte Prognose
Keine aktuellen Daten vorhanden"
"Grächen
Grächen - Wallis
Wetterprognose heute
3°
wolkig
Detaillierte Prognose
Keine aktuellen Daten vorhanden"
"Nax / Mont-Noble
Nax - Wallis
Wetterprognose heute
6°
wechselhaft, Regenschauer
Detaillierte Prognose
Schneehöhe
100 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 52.-
Kinder: CHF 25.-"
Anzeige
"Leukerbad
Leukerbad - Wallis
Wetterprognose heute
6°
wechselhaft, Schneefall
Detaillierte Prognose
33.8/57.9 km
Pisten, gut
Tageskarten
Erwachsene: CHF 58.-
Kinder: CHF 35.-"
"Davos Jakobshorn
Davos - Graubünden
Wetterprognose heute
4°
wolkig
Detaillierte Prognose
Schneehöhe
64 cm
13 cm im Ort
Tageskarten
Erwachsene: CHF 73.-
Kinder: CHF 29.-"
"Engadin Scuol Zernez
Scuol - Graubünden
Wetterprognose heute
2°
leicht bewölkt
Detaillierte Prognose
Schneehöhe
30 cm
15 cm im Ort
Tageskarten
Erwachsene: CHF 58.-
Kinder: CHF 30.-"
"snow25
Unter 25? Pistenspass zum kleinen Preis.
Langlauf
Alles über Langlauf in der Schweiz"
"Zernez/Engadin
Zernez - Graubünden
Wetterprognose heute
2°
leicht bewölkt
Detaillierte Prognose
Saison
11.12.2021 -
18.04.2022
Tageskarten
Erwachsene: CHF 58.-
Kinder: CHF 30.-"
"Anzère
Anzère - Wallis
Schneehöhe
90 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 62.-
Kinder: CHF 34.-"
"Obersaxen - Mundaun
Obersaxen Mundaun - Graubünden
27.0/120.0 km
Pisten, gut
Tageskarten
Erwachsene: CHF 63.-
Kinder: CHF 28.-"
"Vercorin
Vercorin - Wallis
Schneehöhe
60 cm
15 cm im Ort
Tageskarten
Erwachsene: CHF 56.-
Kinder: CHF 34.-"
"Villars-Gryon
Villars-sur-Ollon - Genferseegebiet
Keine aktuellen Daten vorhanden"
"Ovronnaz
Ovronnaz - Wallis
Schneehöhe
50 cm
0 cm im Ort
Tageskarten (dynamisch)
Erwachsene: ab CHF 58.-
Kinder: ab CHF 35.-"
"Flumserberg
Flumserberg - Ostschweiz / Liechtenstein
Schneehöhe
30 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 65.-
Kinder: CHF 32.50"
"Arolla Espace Dent-Blanche
Arolla - Wallis
24.7/35.5 km
Pisten, gut
Tageskarten
Erwachsene: CHF 46.-
Kinder: CHF 30.-"
"Lauchernalp/Lötschental
Lauchernalp - Wallis
23.0/41.0 km
Pisten, gut
Tageskarten (dynamisch)
-"
"Melchsee-Frutt
Melchsee-Frutt - Luzern - Vierwaldstättersee
Schneehöhe
70 cm
30 cm im Ort
Tageskarten
Erwachsene: CHF 55.-
Kinder: CHF 20.-"
"Bruson
Verbier - Wallis
Schneehöhe
0 cm
0 cm im Ort
Tageskarten (dynamisch)
Erwachsene: ab CHF 55.-
Kinder: ab CHF 28.-"
"Pizol - Bad Ragaz - Wangs
Bad Ragaz - Ostschweiz / Liechtenstein
20.3/50.1 km
Pisten, fahrbar
Tageskarten (dynamisch)
Erwachsene: ab CHF 57.-
Kinder: ab CHF 28.50"
"Bergbahnen Brigels
Brigels / Breil - Graubünden
Schneehöhe
30 cm
0 cm im Ort
Tageskarten (dynamisch)
Erwachsene: ab CHF 38.-
Kinder: ab CHF 16.-"
"Les Marécottes-Salvan
Les Marécottes - Wallis
Schneehöhe
80 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 45.-
Kinder: CHF 25.-"
"Rougemont
Rougemont - Genferseegebiet
Schneehöhe
15 cm
0 cm im Ort
Tageskarten (dynamisch)
Erwachsene: ab CHF 49.-
Kinder: ab CHF 28.-"
"Zuoz/Engadin
Zuoz - Graubünden
16.8/19.0 km
Pisten, gut
Tageskarten (dynamisch)
Erwachsene: ab CHF 45.-
Kinder: ab CHF 15.-"
"Les Mosses - La Lécherette
Les Mosses - Genferseegebiet
Schneehöhe
15 cm
10 cm im Ort
Tageskarten
Erwachsene: CHF 62.-
Kinder: CHF 40.-"
"Leysin
Leysin - Genferseegebiet
Schneehöhe
30 cm
0 cm im Ort
Tageskarten (dynamisch)
Erwachsene: ab CHF 62.-
Kinder: ab CHF 40.-"
"Saas-Grund
Saas-Grund - Wallis
Schneehöhe
70 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 59.-
Kinder: CHF 36.50"
"Saas-Almagell
Saas-Almagell - Wallis
Schneehöhe
55 cm
5 cm im Ort
Tageskarten
Erwachsene: CHF 75.-
Kinder: CHF 27.-"
"Meiringen - Hasliberg
Hasliberg - Bern Region
Schneehöhe
81 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 62.-
Kinder: CHF 31.-"
"Bivio
Bivio - Graubünden
15.0/27.0 km
Pisten, gut
Tageskarten
Erwachsene: CHF 45.-
Kinder: CHF 22.-"
"Moosalpregion
Bürchen - Wallis
Schneehöhe
30 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 49.-
Kinder: CHF 33.-"
"Savognin
Savognin - Graubünden
Wetterprognose heute
5°
wolkig
Detaillierte Prognose
Schneehöhe
39 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 65.-
Kinder: CHF 37.-"
"Champex-Lac
Champex-Lac - Wallis
Wetterprognose heute
7°
wechselhaft, Schneefall
Detaillierte Prognose
Schneehöhe
34 cm
20 cm im Ort
Tageskarten
Erwachsene: CHF 43.-
Kinder: CHF 28.-"
"Airolo
Airolo - Tessin
Wetterprognose heute
5°
wolkig
Detaillierte Prognose
13.0/37.6 km
Pisten, geschlossen
Tageskarten (dynamisch)
Erwachsene: ab CHF 29.-
Kinder: ab CHF 18.-"
"Elm
Elm - Ostschweiz / Liechtenstein
Wetterprognose heute
8°
wolkig
Detaillierte Prognose
12.3/40.0 km
Pisten, gut
Tageskarten
Erwachsene: CHF 51.-
Kinder: CHF 26.-"
Anzeige
"Hoch-Ybrig
Hoch-Ybrig - Luzern - Vierwaldstättersee
Wetterprognose heute
9°
wolkig
Detaillierte Prognose
12.1/50.0 km
Pisten, fahrbar-gut
Tageskarten
Erwachsene: CHF 57.-
Kinder: CHF 30.-"
"Blatten-Belalp
Blatten-Belalp - Wallis
Wetterprognose heute
4°
wolkig
Detaillierte Prognose
11.6/44.8 km
Pisten, gut
Tageskarten (dynamisch)
Erwachsene: ab CHF 69.-
Kinder: ab CHF 35.-"
"Bellwald - Top of Goms
Bellwald - Wallis
Wetterprognose heute
3°
wolkig
Detaillierte Prognose
Schneehöhe
70 cm
15 cm im Ort
Tageskarten (dynamisch)
Erwachsene: ab CHF 37.-
Kinder: ab CHF 26.-"
"Langlauf
Alles über Langlauf in der Schweiz
snow25
Unter 25? Pistenspass zum kleinen Preis."
"Toggenburg
Alt St. Johann - Ostschweiz / Liechtenstein
Wetterprognose heute
9°
wolkig
Detaillierte Prognose
Schneehöhe
49 cm
0 cm im Ort
Tageskarten (dynamisch)
Erwachsene: ab CHF 45.-
Kinder: ab CHF 22.50"
"Evolène Espace Dent-Blanche
Evolène - Wallis
Schneehöhe
50 cm
5 cm im Ort
Tageskarten
Erwachsene: CHF 46.-
Kinder: CHF 30.-"
"Davos Rinerhorn
Davos - Graubünden
Schneehöhe
60 cm
13 cm im Ort
Tageskarten
Erwachsene: CHF 61.-
Kinder: CHF 24.-"
"Stoos
Stoos - Luzern - Vierwaldstättersee
9.7/35.0 km
Pisten, fahrbar-gut
Tageskarten
Erwachsene: CHF 54.-
Kinder: CHF 30.-"
"Sörenberg
Sörenberg - Luzern - Vierwaldstättersee
9.4/55.1 km
Pisten, gut
Tageskarten
Erwachsene: CHF 54.-
Kinder: CHF 27.-"
"Glacier 3000
Les Diablerets - Genferseegebiet
Schneehöhe
119 cm
5 cm im Ort
Tageskarten
Erwachsene: CHF 75.-
Kinder: CHF 49.-"
"Wasserngrat Gstaad
Gstaad - Bern Region
9.0/9.0 km
Pisten, gut
Tageskarten
Erwachsene: CHF 62.-
Kinder: CHF 56.-"
"Kandersteg
Kandersteg - Bern Region
Schneehöhe
30 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 44.-
Kinder: CHF 31.-"
"Elsigen - Metsch
Frutigen - Bern Region
Schneehöhe
25 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 57.-
Kinder: CHF 24.-"
"Rosswald
Rosswald - Wallis
Schneehöhe
60 cm
30 cm im Ort
Tageskarten
Erwachsene: CHF 41.-
Kinder: CHF 24.-"
"Visperterminen
Visperterminen - Wallis
7.0/20.0 km
Pisten, gut
Tageskarten
Erwachsene: CHF 49.-
Kinder: CHF 33.-"
"Carì
Carì - Tessin
7.0/20.0 km
Pisten, Saisonschluss
Tageskarten
Erwachsene: CHF 45.-
Kinder: CHF 28.-"
"Malbun - Steg (FL)
Malbun-Steg - Ostschweiz / Liechtenstein
Schneehöhe
25 cm
15 cm im Ort
Tageskarten
Erwachsene: CHF 49.-
Kinder: CHF 30.-"
"Wildhaus - Toggenburg
Wildhaus - Ostschweiz / Liechtenstein
Schneehöhe
35 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 58.-
Kinder: CHF 29.-"
"Tschappina-Heinzenberg
Tschappina (Heinzenberg) - Graubünden
6.0/25.0 km
Pisten, gut-fahrbar
Tageskarten
Erwachsene: CHF 36.-
Kinder: CHF 22.-"
"Pontresina/Engadin
Pontresina - Graubünden
5.6/15.5 km
Pisten, gut
Tageskarten (dynamisch)
Erwachsene: ab CHF 45.-
Kinder: ab CHF 15.-"
"Klosters Madrisa
Klosters - Graubünden
Schneehöhe
54 cm
9 cm im Ort
Tageskarten
Erwachsene: CHF 66.-
Kinder: CHF 32.-"
"Disentis
Disentis - Graubünden
Schneehöhe
55 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 64.-
Kinder: CHF 32.-"
"Schwarzsee FR
Schwarzsee - Fribourg Region
4.5/20.0 km
Pisten, gut-fahrbar
Tageskarten
Erwachsene: CHF 44.-
Kinder: CHF 26.-"
"Chäserrugg - Toggenburg
Unterwasser - Ostschweiz / Liechtenstein
4.4/40.7 km
Pisten, gut
Tageskarten (dynamisch)
Erwachsene: ab CHF 45.-
Kinder: ab CHF 22.50"
"Alt St. Johann-Toggenburg
Alt St. Johann - Ostschweiz / Liechtenstein
4.4/40.7 km
Pisten, gut
Tageskarten (dynamisch)
Erwachsene: ab CHF 45.-
Kinder: ab CHF 22.50"
"La Fouly
La Fouly - Wallis
Schneehöhe
30 cm
20 cm im Ort
Tageskarten
Erwachsene: CHF 43.-
Kinder: CHF 28.-"
"Grüsch - Danusa
Grüsch - Graubünden
3.5/34.0 km
Pisten, gut
Tageskarten
Erwachsene: CHF 55.-
Kinder: CHF 27.-"
"San Bernardino
San Bernardino - Graubünden
Wetterprognose heute
0°
wolkig
Detaillierte Prognose
Schneehöhe
70 cm
50 cm im Ort
Tageskarten
Erwachsene: CHF 25.-
Kinder: CHF 15.-"
"Val Müstair
Tschierv - Graubünden
Wetterprognose heute
0°
leicht bewölkt
Detaillierte Prognose
Schneehöhe
55 cm
35 cm im Ort
Tageskarten
Erwachsene: CHF 42.-
Kinder: CHF 30.-"
"Unterbäch-Brandalp-Ginals
Unterbäch - Wallis
Wetterprognose heute
4°
wolkig
Detaillierte Prognose
2.5/19.8 km
Pisten, gut
Tageskarten
Erwachsene: CHF 52.-
Kinder: CHF 35.-"
"La Berra - La Roche
La Roche - La Berra - Fribourg Region
Wetterprognose heute
10°
wechselhaft, Regenschauer
Detaillierte Prognose
2.5/20.0 km
Pisten, fahrbar-gut
Tageskarten
Erwachsene: CHF 39.-
Kinder: CHF 25.-"
Anzeige
"La Punt/Engadin
La Punt - Graubünden
Wetterprognose heute
1°
leicht bewölkt
Detaillierte Prognose
131.5/260.3 km
Skating, geschlossen
Tageskarten (dynamisch)
Erwachsene: ab CHF 45.-
Kinder: ab CHF 15.-"
"Samedan/Engadin
Samedan - Graubünden
Wetterprognose heute
1°
wolkig
Detaillierte Prognose
131.5/260.3 km
Skating, gut
Tageskarten
Erwachsene: CHF 39.-
Kinder: CHF 24.-"
"Ebenalp-Horn
Wasserauen Ebenalp - Ostschweiz / Liechtenstein
Wetterprognose heute
10°
wolkig
Detaillierte Prognose
2.0/10.0 km
Pisten, gut
Tageskarten
Erwachsene: CHF 35.-
Kinder: CHF 25.-"
"snow25
Unter 25? Pistenspass zum kleinen Preis.
Langlauf
Alles über Langlauf in der Schweiz"
"Jaun - Dorf
Jaun - Dorf - Fribourg Region
Wetterprognose heute
9°
wechselhaft, Regenschauer
Detaillierte Prognose
Schneehöhe
5 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 42.-
Kinder: CHF 27.-"
"Engstligenalp
Adelboden - Bern Region
Wetterprognose heute
9°
wechselhaft, Regenschauer
Detaillierte Prognose
1.6/17.0 km
Pisten, gut-fahrbar
Tageskarten
Erwachsene: CHF 55.-
Kinder: CHF 29.-"
"Brienz - Axalp
Axalp - Bern Region
Wetterprognose heute
6°
wolkig
Detaillierte Prognose
1.5/15.0 km
Pisten, gut-fahrbar
Tageskarten
Erwachsene: CHF 49.-
Kinder: CHF 27.-"
"Heuberge
Fideris - Graubünden
Schneehöhe
40 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 42.-
Kinder: CHF 28.-"
"S-chanf/Engadin
S-chanf - Graubünden
131.5/260.3 km
Skating, geschlossen
Tageskarten
Erwachsene: CHF 10.-
Kinder: CHF 5.-"
"Bergün Filisur
Bergün / Bravuogn - Graubünden
Schneehöhe
25 cm
10 cm im Ort
Tageskarten
Erwachsene: CHF 45.-
Kinder: CHF 26.-"
"Amden
Amden - Ostschweiz / Liechtenstein
1.0/20.0 km
Pisten, gut
Tageskarten
Erwachsene: CHF 38.-
Kinder: CHF 24.-"
"Vichères - Bavon
Liddes - Wallis
Saison
07.01.2023 -
31.03.2023
Tageskarten
Erwachsene: CHF 43.-
Kinder: CHF 28.-"
"Jeizinen
Gampel-Jeizinen - Wallis
Schneehöhe
40 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 36.-
Kinder: CHF 24.-"
"Marbach - Marbachegg
Marbach (Escholzmatt) - Luzern - Vierwaldstättersee
0.3/10.0 km
Pisten, gut-fahrbar
Tageskarten
Erwachsene: CHF 39.-
Kinder: CHF 22.-"
"Charmey.ch
Charmey - Fribourg Region
0.2/30.2 km
Pisten, fahrbar
Tageskarten
Erwachsene: CHF 43.-
Kinder: CHF 28.-"
"Beatenberg - Niederhorn
Beatenberg - Bern Region
Schneehöhe
5 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 33.60
Kinder: CHF 21.-"
"Aeschi / Aeschiried
Aeschi BE - Bern Region
Schneehöhe
0 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 33.-
Kinder: CHF 23.-"
"Nara / Leontica
Leontica / Nara - Tessin
0.0/30.0 km
Pisten, keine Meldung
Tageskarten
Erwachsene: CHF 42.-
Kinder: CHF 25.-"
"Tramelan
Tramelan - Jura & Drei-Seen-Land
Schneehöhe
0 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 31.-
Kinder: CHF 20.-"
"Mont-Soleil - Mont-Crosin
Tramelan - Jura & Drei-Seen-Land
Schneehöhe
0 cm
0 cm im Ort
Tageskarten
Erwachsene: CHF 10.-
Kinder: CHF 10.-"
"Les Breuleux
Les Breuleux - Jura & Drei-Seen-Land
Schneehöhe
10 cm
5 cm im Ort
Tageskarten
Erwachsene: CHF 21.-
Kinder: CHF 13.-"
"Les Genevez
Saignelégier - Jura & Drei-Seen-Land
Schneehöhe
5 cm
5 cm im Ort
Tageskarten
Erwachsene: CHF 18.-
Kinder: CHF 10.-"
