0
"Aletsch Arena – Riederalp/Bettmeralp/Fiesch Eggishorn
Europa Schweiz Genferseeregion Wallis Aletsch Arena
Testergebnis
1024 m (1845 m - 2869 m)
104 km
42 km
50 km
12 km
35 Lifte/Bahnen
SFr. 66,- / ca. € 67,-
Details"
"Arosa Lenzerheide
Europa Schweiz Ostschweiz Graubünden Arosa
Europa Schweiz Ostschweiz Graubünden Lenzerheide
Testergebnis
1636 m (1229 m - 2865 m)
225 km
110 km
87 km
28 km
43 Lifte/Bahnen
SFr. 84,- / ca. € 85,-
Details"
"Ischgl/Samnaun – Silvretta Arena
Europa Österreich Tirol Tiroler Oberland Landeck Paznaun-Ischgl
Europa Schweiz Ostschweiz Graubünden Engadin Samnaun Val Müstair
Testergebnis
1512 m (1360 m - 2872 m)
239 km
47 km
143 km
49 km
41 Lifte/Bahnen
€ 67,-
Details"
"Wildhaus – Gamserrugg (Toggenburg)
Europa Schweiz Ostschweiz St. Gallen Toggenburg
Testergebnis
1056 m (1020 m - 2076 m)
23 km
3 km
17 km
3 km
6 Lifte/Bahnen
SFr. 58,- / ca. € 59,-
Details"
"Elm im Sernftal
Europa Schweiz Ostschweiz Glarus Sernftal
Testergebnis
1085 m (1020 m - 2105 m)
40 km
15 km
20 km
5 km
5 Lifte/Bahnen
SFr. 53,- / ca. € 54,-
Details"
"Hohsaas – Saas-Grund
Europa Schweiz Genferseeregion Wallis Saas-Fee/Saastal
Testergebnis
1641 m (1559 m - 3200 m)
34,5 km
12 km
21,3 km
1,2 km
7 Lifte/Bahnen
SFr. 59,- / ca. € 60,-
Details"
"Flumserberg
Europa Schweiz Ostschweiz Heidiland
Testergebnis
1557 m (665 m - 2222 m)
65 km
14 km
40 km
11 km
17 Lifte/Bahnen
SFr. 69,- / ca. € 70,-
Details"
"Pizol – Bad Ragaz/Wangs
Europa Schweiz Ostschweiz Heidiland
Testergebnis
1718 m (509 m - 2227 m)
50 km
15,5 km
21,5 km
13 km
12 Lifte/Bahnen
SFr. 59,- / ca. € 60,-
Details"
"Obersaxen/Mundaun/Val Lumnezia
Europa Schweiz Ostschweiz Graubünden Surselva
Testergebnis
1109 m (1201 m - 2310 m)
120 km
60 km
40 km
20 km
16 Lifte/Bahnen
SFr. 63,- / ca. € 64,-
Details"
"St. Moritz – Corviglia
Europa Schweiz Ostschweiz Graubünden Engadin St. Moritz
Testergebnis
1322 m (1735 m - 3057 m)
155 km
42 km
79 km
34 km
23 Lifte/Bahnen
SFr. 77,- / ca. € 78,-
Details"
"Zermatt/Breuil-Cervinia/Valtournenche – Matterhorn
Europa Schweiz Genferseeregion Wallis Zermatt-Matterhorn
Europa Italien Aostatal Monte Cervino (Matterhorn)
Testergebnis
2337 m (1562 m - 3899 m)
322 km
75 km
220 km
27 km
51 Lifte/Bahnen
Heliskiing
SFr. 103,- / ca. € 105,-
Details"
"Laax/Flims/Falera
Europa Schweiz Ostschweiz Graubünden Flims Laax Falera
Testergebnis
1918 m (1100 m - 3018 m)
197 km
81,3 km
92,5 km
23,2 km
28 Lifte/Bahnen
SFr. 90,- / ca. € 91,-
Details"
"Adelboden/Lenk – Chuenisbärgli/Silleren/Hahnenmoos/Metsch
Europa Schweiz Espace Mittelland Bern Berner Oberland Adelboden-Frutigen
Europa Schweiz Espace Mittelland Bern Berner Oberland Lenk-Simmental
Testergebnis
940 m (1260 m - 2200 m)
86 km
46 km
34 km
6 km
25 Lifte/Bahnen
SFr. 70,- / ca. € 71,-
Details"
"Andermatt/Oberalp/Sedrun
Europa Schweiz Zentralschweiz Uri Andermatt
Europa Schweiz Ostschweiz Graubünden Disentis Sedrun
Testergebnis
1156 m (1444 m - 2600 m)
70 km
18 km
40 km
12 km
13 Lifte/Bahnen
SFr. 89,- / ca. € 90,-
Details"
"4 Vallées – Verbier/La Tzoumaz/Nendaz/Veysonnaz/Thyon
Europa Schweiz Genferseeregion Wallis Val d’Hérens
Europa Schweiz Genferseeregion Wallis Val de Bagnes
Testergebnis
2509 m (821 m - 3330 m)
412 km
107 km
202 km
103 km
67 Lifte/Bahnen
SFr. 82,- / ca. € 83,-
Details"
"Scuol – Motta Naluns
Europa Schweiz Ostschweiz Graubünden Engadin Samnaun Val Müstair
Testergebnis
1535 m (1250 m - 2785 m)
70 km
27 km
32 km
11 km
10 Lifte/Bahnen
SFr. 67,- / ca. € 68,-
Details"
"Les Portes du Soleil – Morzine/Avoriaz/Les Gets/Châtel/Morgins/Champéry
Europa Schweiz Genferseeregion Wallis Val d’Illiez
Europa Frankreich Auvergne-Rhône-Alpes Savoie Mont Blanc Haute-Savoie Portes du Soleil
Testergebnis
1269 m (985 m - 2254 m)
580 km
310 km
210 km
60 km
165 Lifte/Bahnen
€ 62,-
Details"
"Titlis – Engelberg
Europa Schweiz Zentralschweiz Engelberg-Titlis
Testergebnis
2017 m (1003 m - 3020 m)
80 km
21 km
45 km
14 km
18 Lifte/Bahnen
Details"
"Kleine Scheidegg/Männlichen – Grindelwald/Wengen
Europa Schweiz Espace Mittelland Bern Berner Oberland Jungfrau Region
Testergebnis
1456 m (944 m - 2400 m)
102 km
33 km
56 km
13 km
23 Lifte/Bahnen
SFr. 75,- / ca. € 76,-
Details"
"Parsenn (Davos Klosters)
Europa Schweiz Ostschweiz Graubünden Davos Klosters
Testergebnis
2034 m (810 m - 2844 m)
95,5 km
17,3 km
60,5 km
17,7 km
18 Lifte/Bahnen
SFr. 77,- / ca. € 78,-
Details"
"Jakobshorn (Davos Klosters)
Europa Schweiz Ostschweiz Graubünden Davos Klosters
Testergebnis
1033 m (1535 m - 2568 m)
41,2 km
25,5 km
13,2 km
2,5 km
13 Lifte/Bahnen
SFr. 73,- / ca. € 74,-
Details"
"Corvatsch/Furtschellas
Europa Schweiz Ostschweiz Graubünden Engadin St. Moritz
Testergebnis
1506 m (1797 m - 3303 m)
120 km
13 km
89,3 km
17,7 km
14 Lifte/Bahnen
Details"
"Saas-Fee
Europa Schweiz Genferseeregion Wallis Saas-Fee/Saastal
Testergebnis
1773 m (1800 m - 3573 m)
100 km
20 km
60 km
20 km
23 Lifte/Bahnen
SFr. 79,- / ca. € 80,-
Details"
"Rinderberg/Saanerslochgrat/Horneggli – Zweisimmen/Saanenmöser/Schönried/St. Stephan
Europa Schweiz Espace Mittelland Bern Berner Oberland Gstaad
Testergebnis
1063 m (948 m - 2011 m)
88,9 km
64,3 km
20,6 km
4 km
15 Lifte/Bahnen
SFr. 79,- / ca. € 80,-
Details"
"First – Grindelwald
Europa Schweiz Espace Mittelland Bern Berner Oberland Jungfrau Region
Testergebnis
1450 m (1050 m - 2500 m)
49 km
30 km
11 km
8 km
10 Lifte/Bahnen
SFr. 75,- / ca. € 76,-
Details"
"Stoos – Fronalpstock/Klingenstock
Europa Schweiz Zentralschweiz Schwyz
Testergebnis
635 m (1300 m - 1935 m)
35 km
1,2 km
23,8 km
10 km
8 Lifte/Bahnen
SFr. 54,- / ca. € 55,-
Details"
"Hoch-Ybrig – Unteriberg/Oberiberg
Europa Schweiz Zentralschweiz Schwyz
Testergebnis
791 m (1040 m - 1831 m)
50 km
15 km
30 km
5 km
12 Lifte/Bahnen
SFr. 57,- / ca. € 58,-
Details"
"Lauchernalp – Lötschental
Europa Schweiz Genferseeregion Wallis Lötschental
Testergebnis
1688 m (1403 m - 3091 m)
40 km
19 km
14 km
7 km
6 Lifte/Bahnen
Details"
"Meiringen-Hasliberg
Europa Schweiz Espace Mittelland Bern Berner Oberland Jungfrau Region
Europa Schweiz Espace Mittelland Bern Berner Oberland Haslital
Testergebnis
1378 m (1055 m - 2433 m)
60 km
20 km
34 km
6 km
13 Lifte/Bahnen
SFr. 62,- / ca. € 63,-
Details"
"Brigels/Waltensburg/Andiast
Europa Schweiz Ostschweiz Graubünden Surselva
Testergebnis
1316 m (1102 m - 2418 m)
40 km
11 km
26 km
3 km
10 Lifte/Bahnen
SFr. 63,- / ca. € 64,-
Details"
"Grimentz/Zinal
Europa Schweiz Genferseeregion Wallis Val d'Anniviers
Bewertung
1330 m (1570 m - 2900 m)
115 km
26,5 km
58,6 km
29,9 km
20 Lifte/Bahnen
SFr. 67,- / ca. € 68,-
Details"
"Schilthorn – Mürren/Lauterbrunnen
Europa Schweiz Espace Mittelland Bern Berner Oberland Jungfrau Region
Testergebnis
2174 m (796 m - 2970 m)
54 km
19 km
23 km
12 km
16 Lifte/Bahnen
SFr. 75,- / ca. € 76,-
Details"
"Crans-Montana
Europa Schweiz Genferseeregion Wallis
Testergebnis
1417 m (1510 m - 2927 m)
140 km
55 km
70 km
15 km
19 Lifte/Bahnen
SFr. 89,- / ca. € 90,-
Details"
"Madrisa (Davos Klosters)
Europa Schweiz Ostschweiz Graubünden Davos Klosters
Testergebnis
1460 m (1142 m - 2602 m)
22,9 km
6,2 km
9,2 km
7,5 km
10 Lifte/Bahnen
SFr. 66,- / ca. € 67,-
Details"
"Disentis
Europa Schweiz Ostschweiz Graubünden Disentis Sedrun
Testergebnis
1606 m (1227 m - 2833 m)
60 km
20 km
30 km
10 km
14 Lifte/Bahnen
SFr. 64,- / ca. € 65,-
Details"
"Diavolezza/Lagalb
Europa Schweiz Ostschweiz Graubünden Engadin St. Moritz Val Bernina
Testergebnis
913 m (2093 m - 3006 m)
35 km
0 km
27 km
8 km
5 Lifte/Bahnen
SFr. 65,- / ca. € 66,-
Details"
"Gemsstock – Andermatt
Europa Schweiz Zentralschweiz Uri Andermatt
Testergebnis
1517 m (1444 m - 2961 m)
31 km
0 km
14 km
17 km
4 Lifte/Bahnen
SFr. 89,- / ca. € 90,-
Details"
"Grüsch Danusa
Europa Schweiz Ostschweiz Graubünden Prättigau
Testergebnis
1200 m (600 m - 1800 m)
34 km
8 km
20 km
6 km
6 Lifte/Bahnen
SFr. 58,- / ca. € 59,-
Details"
"Zuoz – Pizzet/Albanas
Europa Schweiz Ostschweiz Graubünden Engadin St. Moritz
Testergebnis
745 m (1720 m - 2465 m)
15 km
9 km
3 km
3 km
5 Lifte/Bahnen
SFr. 54,- / ca. € 55,-
Details"
"Savognin
Europa Schweiz Ostschweiz Graubünden Savognin Bivio Albula Surses (Oberhalbstein)
Testergebnis
1545 m (1168 m - 2713 m)
73,5 km
32,5 km
38 km
3 km
12 Lifte/Bahnen
SFr. 65,- / ca. € 66,-
Details"
"Splügen – Tambo
Europa Schweiz Ostschweiz Graubünden Viamala
Testergebnis
731 m (1484 m - 2215 m)
30 km
12 km
12 km
6 km
7 Lifte/Bahnen
SFr. 55,- / ca. € 56,-
Details"
"Bellwald
Europa Schweiz Genferseeregion Wallis Goms
Testergebnis
958 m (1600 m - 2558 m)
36 km
9 km
21 km
6 km
5 Lifte/Bahnen
SFr. 60,- / ca. € 61,-
Details"
"Villars/Gryon/Les Diablerets
Europa Schweiz Genferseeregion Waadt
Bewertung
896 m (1224 m - 2120 m)
84 km
43 km
38 km
3 km
25 Lifte/Bahnen
SFr. 63,- / ca. € 64,-
Details"
"Rinerhorn (Davos Klosters)
Europa Schweiz Ostschweiz Graubünden Davos Klosters
Testergebnis
1031 m (1459 m - 2490 m)
51,5 km
15,6 km
23,1 km
12,8 km
7 Lifte/Bahnen
SFr. 61,- / ca. € 62,-
Details"
"Eggli/La Videmanette – Gstaad/Saanen/Rougemont
Europa Schweiz Espace Mittelland Bern Berner Oberland Gstaad
Bewertung
1159 m (992 m - 2151 m)
58 km
35,2 km
17,4 km
5,4 km
9 Lifte/Bahnen
SFr. 79,- / ca. € 80,-
Details"
"Belalp – Blatten
Europa Schweiz Genferseeregion Wallis
Bewertung
1796 m (1322 m - 3118 m)
60 km
20 km
20 km
20 km
11 Lifte/Bahnen
SFr. 69,- / ca. € 70,-
Details"
"Grächen
Europa Schweiz Genferseeregion Wallis Mattertal
Testergebnis
1245 m (1619 m - 2864 m)
44 km
9 km
33 km
2 km
11 Lifte/Bahnen
SFr. 63,- / ca. € 64,-
Details"
"Anzère
Europa Schweiz Genferseeregion Wallis
Bewertung
904 m (1516 m - 2420 m)
58 km
12 km
37 km
9 km
13 Lifte/Bahnen
SFr. 62,- / ca. € 63,-
Details"
"Sörenberg – Rothorn/Dorf
Europa Schweiz Zentralschweiz Luzern
Bewertung
1188 m (1110 m - 2298 m)
60 km
30 km
15 km
15 km
17 Lifte/Bahnen
Details"
"Bürchen/Törbel – Moosalp
Europa Schweiz Genferseeregion Wallis Visp
Testergebnis
1056 m (1476 m - 2532 m)
25 km
5 km
15 km
5 km
8 Lifte/Bahnen
SFr. 52,- / ca. € 53,-
Details"
"Betelberg – Lenk
Europa Schweiz Espace Mittelland Bern Berner Oberland Lenk-Simmental
Bewertung
926 m (1075 m - 2001 m)
42 km
21,7 km
19,4 km
0,9 km
10 Lifte/Bahnen
SFr. 62,- / ca. € 63,-
Details"
